序號,答案
20240521152008,19.71
20240521153008,16.71
20240521154008,18.01
20240521155008,23.18
20240521160008,6.2
20240521161008,0.0
20240521162008,0.0
20240521163008,0.0
20240521164008,0.0
20240521165008,0.0
20240618090008,29.05
20240618091008,13.07
20240618092008,26.47
20240618093008,19.54
20240618094008,11.27
20240618095008,7.3
20240618100008,22.57
20240618101008,16.05
20240618102008,8.84
20240618103008,18.52
20240618104008,19.4
20240618105008,9.89
20240618110008,17.52
20240618111008,13.57
20240618112008,6.27
20240618113008,20.96
20240618114008,30.38
20240618115008,50.57
20240618120008,47.84
20240618121008,66.75
20240618122008,54.81
20240618123008,85.52
20240618124008,129.8
20240618125008,140.54
20240618130008,221.93
20240618131008,305.81
20240618132008,293.38
20240618133008,285.94
20240618134008,435.97
20240618135008,239.92
20240618140008,178.24
20240618141008,232.9
20240618142008,301.68
20240618143008,229.63
20240618144008,193.98
20240618145008,187.98
20240618150008,53.07
20240618151008,31.32
20240618152008,1.69
20240618153008,2.35
20240618154008,1.12
20240618155008,0.0
20240618160008,0.0
20240618161008,0.0
20240618162008,0.0
20240618163008,0.0
20240618164008,0.0
20240618165008,2.21
20240630090008,11.33
20240630091008,11.32
20240630092008,5.42
20240630093008,8.0
20240630094008,8.0
20240630095008,10.28
20240630100008,3.35
20240630101008,5.44
20240630102008,8.09
20240630103008,11.19
20240630104008,27.6
20240630105008,90.05
20240630110008,76.46
20240630111008,76.94
20240630112008,74.49
20240630113008,64.43
20240630114008,70.06
20240630115008,90.67
20240630120008,69.62
20240630121008,45.31
20240630122008,119.6
20240630123008,699.78
20240630124008,618.35
20240630125008,717.61
20240630130008,745.83
20240630131008,752.09
20240630132008,766.22
20240630133008,734.69
20240630134008,671.44
20240630135008,556.77
20240630140008,416.31
20240630141008,259.94
20240630142008,373.89
20240630143008,273.78
20240630144008,201.21
20240630145008,81.61
20240630150008,67.28
20240630151008,59.94
20240630152008,63.08
20240630153008,40.54
20240630154008,37.69
20240630155008,21.36
20240630160008,28.49
20240630161008,23.05
20240630162008,17.69
20240630163008,11.68
20240630164008,10.48
20240630165008,22.28
20240702090008,0.0
20240702091008,0.0
20240702092008,0.0
20240702093008,8.64
20240702094008,8.09
20240702095008,3.29
20240702100008,4.35
20240702101008,8.28
20240702102008,7.25
20240702103008,24.76
20240702104008,75.96
20240702105008,181.56
20240702110008,276.37
20240702111008,288.55
20240702112008,294.32
20240702113008,287.58
20240702114008,282.94
20240702115008,302.97
20240702120008,156.01
20240702121008,108.0
20240702122008,136.51
20240702123008,933.58
20240702124008,1154.16
20240702125008,983.43
20240702130008,1010.76
20240702131008,985.64
20240702132008,948.94
20240702133008,916.47
20240702134008,860.34
20240702135008,744.58
20240702140008,239.28
20240702141008,181.88
20240702142008,81.5
20240702143008,37.48
20240702144008,14.18
20240702145008,0.0
20240702150008,18.09
20240702151008,9.09
20240702152008,10.08
20240702153008,9.88
20240702154008,11.56
20240702155008,9.04
20240702160008,15.0
20240702161008,15.69
20240702162008,15.05
20240702163008,16.1
20240702164008,14.89
20240702165008,14.03
20240812090008,0.3
20240812091008,0.0
20240812092008,0.0
20240812093008,11.39
20240812094008,5.36
20240812095008,1.11
20240812100008,15.32
20240812101008,9.78
20240812102008,16.03
20240812103008,29.57
20240812104008,107.08
20240812105008,232.88
20240812110008,1046.91
20240812111008,1223.75
20240812112008,1049.85
20240812113008,1348.07
20240812114008,1346.26
20240812115008,1434.29
20240812120008,1473.86
20240812121008,1463.67
20240812122008,1431.69
20240812123008,1409.28
20240812124008,1294.07
20240812125008,1235.49
20240812130008,990.35
20240812131008,839.92
20240812132008,767.32
20240812133008,617.03
20240812134008,360.58
20240812135008,299.44
20240812140008,516.04
20240812141008,342.05
20240812142008,469.7
20240812143008,287.68
20240812144008,244.41
20240812145008,179.87
20240812150008,78.05
20240812151008,82.21
20240812152008,46.45
20240812153008,31.79
20240812154008,19.22
20240812155008,12.06
20240812160008,11.09
20240812161008,6.66
20240812162008,12.31
20240812163008,4.18
20240812164008,7.61
20240812165008,0.0
20240828090008,14.01
20240828091008,15.53
20240828092008,15.34
20240828093008,15.31
20240828094008,23.51
20240828095008,21.81
20240828100008,2.06
20240828101008,22.77
20240828102008,0.0
20240828103008,69.87
20240828104008,49.12
20240828105008,515.26
20240828110008,719.46
20240828111008,1028.78
20240828112008,1344.86
20240828113008,1335.01
20240828114008,1468.6
20240828115008,1507.41
20240828120008,1371.3
20240828121008,1399.12
20240828122008,1357.52
20240828123008,1297.22
20240828124008,1067.18
20240828125008,1113.69
20240828130008,1052.88
20240828131008,915.49
20240828132008,972.22
20240828133008,856.99
20240828134008,511.03
20240828135008,313.27
20240828140008,528.72
20240828141008,446.58
20240828142008,499.15
20240828143008,351.78
20240828144008,414.18
20240828145008,414.11
20240828150008,244.14
20240828151008,232.63
20240828152008,135.18
20240828153008,127.5
20240828154008,57.23
20240828155008,43.1
20240828160008,25.67
20240828161008,27.2
20240828162008,14.56
20240828163008,11.77
20240828164008,6.52
20240828165008,5.01
20240307090010,5.21
20240307091010,7.54
20240307092010,8.67
20240307093010,8.13
20240307094010,7.38
20240307095010,5.2
20240307100010,3.53
20240307101010,6.15
20240307102010,6.96
20240307103010,12.17
20240307104010,13.56
20240307105010,6.14
20240307110010,7.61
20240307111010,9.9
20240307112010,8.89
20240307113010,11.91
20240307114010,10.97
20240307115010,10.1
20240307120010,2.72
20240307121010,2.05
20240307122010,1.07
20240307123010,0.0
20240307124010,0.47
20240307125010,0.0
20240307130010,0.0
20240307131010,0.0
20240307132010,0.0
20240307133010,0.0
20240307134010,0.0
20240307135010,0.0
20240307140010,12.33
20240307141010,13.08
20240307142010,11.77
20240307143010,11.83
20240307144010,12.87
20240307145010,8.59
20240307150010,3.92
20240307151010,6.95
20240307152010,2.31
20240307153010,1.17
20240307154010,1.23
20240307155010,0.0
20240307160010,0.0
20240307161010,0.0
20240307162010,0.0
20240307163010,0.0
20240307164010,0.0
20240307165010,0.0
20240310090010,4.65
20240310091010,3.64
20240310092010,7.98
20240310093010,0.0
20240310094010,8.73
20240310095010,5.93
20240310100010,16.09
20240310101010,8.15
20240310102010,0.0
20240310103010,2.31
20240310104010,9.78
20240310105010,23.89
20240310110010,0.0
20240310111010,6.68
20240310112010,16.69
20240310113010,14.59
20240310114010,15.08
20240310115010,27.62
20240310120010,24.03
20240310121010,26.87
20240310122010,36.43
20240310123010,30.07
20240310124010,27.94
20240310125010,38.72
20240310130010,36.01
20240310131010,35.2
20240310132010,39.49
20240310133010,38.24
20240310134010,33.79
20240310135010,37.0
20240310140010,30.12
20240310141010,28.7
20240310142010,31.46
20240310143010,30.2
20240310144010,31.0
20240310145010,27.73
20240310150010,30.93
20240310151010,33.47
20240310152010,28.11
20240310153010,24.64
20240310154010,31.02
20240310155010,21.5
20240310160010,8.25
20240310161010,3.66
20240310162010,0.0
20240310163010,0.0
20240310164010,0.0
20240310165010,0.0
20240423090010,194.93
20240423091010,127.52
20240423092010,89.52
20240423093010,107.51
20240423094010,128.64
20240423095010,94.55
20240423100010,93.19
20240423101010,91.42
20240423102010,129.55
20240423103010,146.56
20240423104010,156.72
20240423105010,120.29
20240423110010,141.11
20240423111010,129.32
20240423112010,111.49
20240423113010,181.07
20240423114010,124.62
20240423115010,114.11
20240423120010,70.23
20240423121010,46.58
20240423122010,46.23
20240423123010,68.12
20240423124010,67.41
20240423125010,51.63
20240423130010,43.82
20240423131010,5.72
20240423132010,31.83
20240423133010,24.48
20240423134010,32.77
20240423135010,23.32
20240423140010,33.18
20240423141010,29.84
20240423142010,25.45
20240423143010,25.22
20240423144010,27.81
20240423145010,26.36
20240423150010,23.69
20240423151010,27.67
20240423152010,23.11
20240423153010,27.36
20240423154010,25.61
20240423155010,25.85
20240423160010,21.67
20240423161010,20.07
20240423162010,17.29
20240423163010,13.69
20240423164010,26.57
20240423165010,25.02
20240519090010,47.81
20240519091010,18.39
20240519092010,34.67
20240519093010,23.68
20240519094010,33.88
20240519095010,47.37
20240519100010,32.55
20240519101010,44.42
20240519102010,33.77
20240519103010,51.04
20240519104010,50.02
20240519105010,56.55
20240519110010,59.31
20240519111010,70.66
20240519112010,104.52
20240519113010,96.65
20240519114010,107.84
20240519115010,101.43
20240519120010,39.34
20240519121010,10.55
20240519122010,0.0
20240519123010,0.0
20240519124010,12.19
20240519125010,21.74
20240519130010,0.0
20240519131010,0.0
20240519132010,4.26
20240519133010,3.83
20240519134010,7.13
20240519135010,0.0
20240519140010,13.65
20240519141010,25.67
20240519142010,39.14
20240519143010,66.71
20240519144010,37.38
20240519145010,21.45
20240519150010,20.15
20240519151010,5.25
20240519152010,4.76
20240519153010,11.69
20240519154010,27.03
20240519155010,21.96
20240519160010,12.82
20240519161010,26.11
20240519162010,15.62
20240519163010,10.38
20240519164010,9.07
20240519165010,7.08
20240619090010,115.97
20240619091010,191.46
20240619092010,291.0
20240619093010,296.98
20240619094010,410.56
20240619095010,422.74
20240619100010,728.24
20240619101010,889.59
20240619102010,943.36
20240619103010,901.04
20240619104010,956.6
20240619105010,914.8
20240619110010,846.18
20240619111010,804.85
20240619112010,868.27
20240619113010,880.4
20240619114010,886.54
20240619115010,932.7
20240619120010,791.13
20240619121010,777.58
20240619122010,512.6
20240619123010,371.87
20240619124010,122.63
20240619125010,185.78
20240619130010,180.57
20240619131010,171.53
20240619132010,141.52
20240619133010,98.65
20240619134010,102.66
20240619135010,95.28
20240619140010,33.8
20240619141010,12.83
20240619142010,11.64
20240619143010,0.0
20240619144010,0.0
20240619145010,0.0
20240619150010,0.0
20240619151010,0.0
20240619152010,0.0
20240619153010,0.0
20240619154010,0.0
20240619155010,0.0
20240619160010,12.32
20240619161010,13.83
20240619162010,12.56
20240619163010,14.1
20240619164010,11.25
20240619165010,8.76
20240711090010,558.4
20240711091010,568.28
20240711092010,641.31
20240711093010,846.44
20240711094010,831.2
20240711095010,947.01
20240711100010,1109.13
20240711101010,1154.8
20240711102010,1156.64
20240711103010,1327.87
20240711104010,1211.88
20240711105010,1205.14
20240711110010,1371.83
20240711111010,1482.82
20240711112010,1626.58
20240711113010,1687.61
20240711114010,1668.96
20240711115010,1663.11
20240711120010,1556.75
20240711121010,1549.3
20240711122010,1528.22
20240711123010,1528.67
20240711124010,1169.48
20240711125010,107.24
20240711130010,71.44
20240711131010,41.21
20240711132010,13.43
20240711133010,10.45
20240711134010,10.14
20240711135010,15.18
20240711140010,9.69
20240711141010,4.53
20240711142010,7.11
20240711143010,5.63
20240711144010,5.69
20240711145010,7.57
20240711150010,7.53
20240711151010,8.58
20240711152010,12.16
20240711153010,5.94
20240711154010,5.66
20240711155010,4.7
20240711160010,16.74
20240711161010,12.71
20240711162010,21.18
20240711163010,23.03
20240711164010,18.06
20240711165010,18.06
20240207090017,189.11
20240207091017,214.17
20240207092017,232.51
20240207093017,316.55
20240207094017,960.85
20240207095017,1214.28
20240207100017,974.28
20240207101017,765.68
20240207102017,551.59
20240207103017,378.83
20240207104017,383.8
20240207105017,361.29
20240207110017,491.56
20240207111017,503.61
20240207112017,444.57
20240207113017,383.53
20240207114017,370.8
20240207115017,362.57
20240207120017,184.55
20240207121017,100.0
20240207122017,42.68
20240207123017,36.71
20240207124017,30.69
20240207125017,22.41
20240207130017,27.76
20240207131017,26.1
20240207132017,20.13
20240207133017,20.19
20240207134017,17.19
20240207135017,13.34
20240207140017,8.21
20240207141017,7.04
20240207142017,6.88
20240207143017,3.11
20240207144017,5.87
20240207145017,4.79
20240207150017,1.84
20240207151017,2.22
20240207152017,0.0
20240207153017,0.0
20240207154017,1.36
20240207155017,0.0
20240207160017,0.0
20240207161017,0.0
20240207162017,0.0
20240207163017,0.0
20240207164017,0.0
20240207165017,0.0
20240224090017,46.68
20240224091017,41.86
20240224092017,48.55
20240224093017,44.28
20240224094017,46.57
20240224095017,48.47
20240224100017,56.22
20240224101017,52.21
20240224102017,48.87
20240224103017,31.07
20240224104017,26.61
20240224105017,30.25
20240224110017,10.95
20240224111017,12.39
20240224112017,17.91
20240224113017,3.14
20240224114017,0.0
20240224115017,0.0
20240224120017,8.19
20240224121017,0.0
20240224122017,0.0
20240224123017,0.0
20240224124017,0.0
20240224125017,0.0
20240224130017,0.0
20240224131017,0.0
20240224132017,0.0
20240224133017,0.0
20240224134017,0.0
20240224135017,0.0
20240224140017,0.0
20240224141017,0.0
20240224142017,0.0
20240224143017,0.0
20240224144017,0.0
20240224145017,0.0
20240224150017,0.0
20240224151017,0.0
20240224152017,0.0
20240224153017,3.87
20240224154017,2.21
20240224155017,0.18
20240224160017,0.0
20240224161017,2.23
20240224162017,4.35
20240224163017,3.42
20240224164017,3.07
20240224165017,2.91
20240318090017,17.99
20240318091017,2.82
20240318092017,28.39
20240318093017,54.15
20240318094017,29.41
20240318095017,31.47
20240318100017,40.81
20240318101017,37.72
20240318102017,33.4
20240318103017,35.12
20240318104017,42.8
20240318105017,16.27
20240318110017,10.58
20240318111017,15.48
20240318112017,26.94
20240318113017,34.68
20240318114017,40.73
20240318115017,46.07
20240318120017,5.24
20240318121017,0.0
20240318122017,19.86
20240318123017,1.83
20240318124017,0.0
20240318125017,0.0
20240318130017,0.0
20240318131017,0.0
20240318132017,0.0
20240318133017,0.0
20240318134017,0.0
20240318135017,0.0
20240318140017,0.0
20240318141017,0.0
20240318142017,0.0
20240318143017,0.0
20240318144017,0.0
20240318145017,0.0
20240318150017,3.94
20240318151017,4.17
20240318152017,7.33
20240318153017,4.99
20240318154017,3.12
20240318155017,4.25
20240318160017,0.0
20240318161017,0.0
20240318162017,0.0
20240318163017,0.96
20240318164017,2.83
20240318165017,2.11
20240509090017,81.47
20240509091017,107.54
20240509092017,137.78
20240509093017,143.84
20240509094017,138.62
20240509095017,194.8
20240509100017,244.54
20240509101017,276.23
20240509102017,359.08
20240509103017,430.39
20240509104017,536.94
20240509105017,562.92
20240509110017,1195.43
20240509111017,933.89
20240509112017,670.11
20240509113017,561.44
20240509114017,398.2
20240509115017,378.38
20240509120017,497.29
20240509121017,402.59
20240509122017,406.34
20240509123017,385.21
20240509124017,407.52
20240509125017,353.43
20240509130017,215.25
20240509131017,167.4
20240509132017,167.32
20240509133017,118.68
20240509134017,111.78
20240509135017,82.3
20240509140017,67.96
20240509141017,58.76
20240509142017,39.6
20240509143017,29.43
20240509144017,24.21
20240509145017,17.76
20240509150017,4.19
20240509151017,0.0
20240509152017,0.0
20240509153017,0.0
20240509154017,0.0
20240509155017,0.0
20240509160017,10.42
20240509161017,6.64
20240509162017,5.32
20240509163017,2.98
20240509164017,2.17
20240509165017,4.91
20240602090017,0.0
20240602091017,0.0
20240602092017,0.0
20240602093017,0.0
20240602094017,0.0
20240602095017,0.0
20240602100017,10.85
20240602101017,16.17
20240602102017,1.26
20240602103017,20.19
20240602104017,3.54
20240602105017,4.61
20240602110017,27.71
20240602111017,32.06
20240602112017,23.58
20240602113017,23.29
20240602114017,29.06
20240602115017,21.74
20240602120017,43.18
20240602121017,38.89
20240602122017,40.89
20240602123017,41.23
20240602124017,41.73
20240602125017,36.52
20240602130017,31.52
20240602131017,31.87
20240602132017,28.42
20240602133017,29.07
20240602134017,30.14
20240602135017,27.48
20240602140017,22.76
20240602141017,18.03
20240602142017,19.56
20240602143017,15.02
20240602144017,16.32
20240602145017,14.19
20240602150017,20.6
20240602151017,17.8
20240602152017,16.66
20240602153017,12.65
20240602154017,15.47
20240602155017,13.92
20240602160017,18.4
20240602161017,17.98
20240602162017,18.31
20240602163017,17.44
20240602164017,17.87
20240602165017,17.86
20240604090017,483.89
20240604091017,536.05
20240604092017,489.4
20240604093017,505.71
20240604094017,653.21
20240604095017,697.24
20240604100017,798.58
20240604101017,800.98
20240604102017,756.51
20240604103017,606.59
20240604104017,570.86
20240604105017,462.93
20240604110017,463.38
20240604111017,444.81
20240604112017,364.48
20240604113017,277.23
20240604114017,278.53
20240604115017,280.59
20240604120017,257.27
20240604121017,212.34
20240604122017,189.81
20240604123017,213.06
20240604124017,182.74
20240604125017,187.08
20240604130017,176.55
20240604131017,158.98
20240604132017,198.42
20240604133017,192.7
20240604134017,187.33
20240604135017,157.92
20240604140017,120.1
20240604141017,90.66
20240604142017,97.46
20240604143017,79.08
20240604144017,86.63
20240604145017,66.3
20240604150017,57.85
20240604151017,38.86
20240604152017,31.42
20240604153017,26.64
20240604154017,24.08
20240604155017,15.91
20240604160017,14.28
20240604161017,10.8
20240604162017,8.93
20240604163017,8.32
20240604164017,5.72
20240604165017,4.64
20240609090017,583.12
20240609091017,698.57
20240609092017,434.64
20240609093017,516.08
20240609094017,728.06
20240609095017,543.78
20240609100017,909.14
20240609101017,881.83
20240609102017,869.91
20240609103017,971.34
20240609104017,742.57
20240609105017,796.43
20240609110017,804.39
20240609111017,502.2
20240609112017,481.16
20240609113017,512.0
20240609114017,255.89
20240609115017,150.33
20240609120017,128.93
20240609121017,118.85
20240609122017,91.96
20240609123017,117.04
20240609124017,91.46
20240609125017,67.24
20240609130017,134.29
20240609131017,150.59
20240609132017,147.54
20240609133017,141.63
20240609134017,134.22
20240609135017,142.38
20240609140017,83.6
20240609141017,88.16
20240609142017,34.83
20240609143017,26.12
20240609144017,41.15
20240609145017,26.62
20240609150017,26.48
20240609151017,21.27
20240609152017,29.85
20240609153017,24.65
20240609154017,22.31
20240609155017,15.41
20240609160017,8.55
20240609161017,21.67
20240609162017,18.94
20240609163017,18.43
20240609164017,16.82
20240609165017,19.77
20240709090017,1132.32
20240709091017,1095.25
20240709092017,1149.19
20240709093017,1149.07
20240709094017,1221.88
20240709095017,1222.32
20240709100017,1301.96
20240709101017,1484.63
20240709102017,1459.83
20240709103017,1432.12
20240709104017,1449.45
20240709105017,1484.43
20240709110017,1561.32
20240709111017,1592.83
20240709112017,1577.9
20240709113017,1576.15
20240709114017,1544.46
20240709115017,1487.08
20240709120017,1506.74
20240709121017,1420.28
20240709122017,1325.39
20240709123017,1334.52
20240709124017,1167.92
20240709125017,1169.82
20240709130017,1049.67
20240709131017,793.57
20240709132017,730.23
20240709133017,741.62
20240709134017,683.33
20240709135017,645.25
20240709140017,632.1
20240709141017,505.78
20240709142017,195.5
20240709143017,150.17
20240709144017,96.48
20240709145017,62.31
20240709150017,32.81
20240709151017,20.0
20240709152017,20.35
20240709153017,20.53
20240709154017,12.6
20240709155017,11.5
20240709160017,18.02
20240709161017,18.43
20240709162017,14.8
20240709163017,10.55
20240709164017,6.72
20240709165017,5.82
20240106090001,958.36
20240106091001,1057.43
20240106092001,1108.37
20240106093001,1293.47
20240106094001,1446.34
20240106095001,1556.43
20240106100001,1633.96
20240106101001,1627.3
20240106102001,1635.04
20240106103001,1663.85
20240106104001,1594.07
20240106105001,1560.76
20240106110001,1574.07
20240106111001,1585.06
20240106112001,1530.27
20240106113001,1343.02
20240106114001,1132.35
20240106115001,929.28
20240106120001,762.23
20240106121001,946.41
20240106122001,1010.17
20240106123001,974.6
20240106124001,1002.65
20240106125001,865.75
20240106130001,951.89
20240106131001,956.85
20240106132001,1223.11
20240106133001,1134.01
20240106134001,926.39
20240106135001,685.34
20240106140001,540.09
20240106141001,500.26
20240106142001,398.81
20240106143001,327.61
20240106144001,392.34
20240106145001,297.1
20240106150001,147.72
20240106151001,106.67
20240106152001,101.65
20240106153001,75.88
20240106154001,49.51
20240106155001,35.54
20240106160001,15.9
20240106161001,12.32
20240106162001,5.57
20240106163001,0.42
20240106164001,0.0
20240106165001,10.74
20240111090001,38.15
20240111091001,58.95
20240111092001,66.44
20240111093001,56.98
20240111094001,83.91
20240111095001,116.94
20240111100001,179.08
20240111101001,210.68
20240111102001,182.87
20240111103001,187.55
20240111104001,265.13
20240111105001,313.34
20240111110001,407.8
20240111111001,342.42
20240111112001,348.75
20240111113001,450.38
20240111114001,574.19
20240111115001,691.32
20240111120001,747.01
20240111121001,609.64
20240111122001,612.41
20240111123001,580.65
20240111124001,643.39
20240111125001,556.73
20240111130001,290.23
20240111131001,171.49
20240111132001,206.6
20240111133001,149.0
20240111134001,105.32
20240111135001,98.99
20240111140001,56.2
20240111141001,47.12
20240111142001,42.95
20240111143001,44.19
20240111144001,38.55
20240111145001,20.55
20240111150001,32.74
20240111151001,23.6
20240111152001,19.19
20240111153001,16.9
20240111154001,8.78
20240111155001,3.69
20240111160001,0.0
20240111161001,0.0
20240111162001,0.0
20240111163001,0.0
20240111164001,0.0
20240111165001,0.0
20240213090001,893.23
20240213091001,1229.01
20240213092001,1238.2
20240213093001,1446.96
20240213094001,1400.59
20240213095001,1326.26
20240213100001,1499.47
20240213101001,1570.46
20240213102001,1591.97
20240213103001,1664.14
20240213104001,1630.85
20240213105001,1531.58
20240213110001,1592.58
20240213111001,1679.49
20240213112001,1775.32
20240213113001,1701.04
20240213114001,1816.0
20240213115001,1661.62
20240213120001,1432.37
20240213121001,1417.8
20240213122001,1418.08
20240213123001,1520.51
20240213124001,1649.31
20240213125001,1649.12
20240213130001,1003.4
20240213131001,406.97
20240213132001,209.63
20240213133001,288.04
20240213134001,176.93
20240213135001,161.73
20240213140001,140.91
20240213141001,142.94
20240213142001,131.93
20240213143001,120.14
20240213144001,107.64
20240213145001,104.41
20240213150001,76.27
20240213151001,71.62
20240213152001,77.79
20240213153001,68.9
20240213154001,56.55
20240213155001,42.59
20240213160001,32.64
20240213161001,26.23
20240213162001,25.23
20240213163001,17.76
20240213164001,12.9
20240213165001,12.28
20240508090001,194.26
20240508091001,170.54
20240508092001,155.87
20240508093001,153.25
20240508094001,119.05
20240508095001,106.34
20240508100001,92.91
20240508101001,104.14
20240508102001,90.56
20240508103001,80.97
20240508104001,43.53
20240508105001,43.9
20240508110001,27.27
20240508111001,31.84
20240508112001,11.1
20240508113001,42.16
20240508114001,49.35
20240508115001,52.85
20240508120001,58.61
20240508121001,79.13
20240508122001,76.44
20240508123001,65.09
20240508124001,71.59
20240508125001,8.84
20240508130001,62.12
20240508131001,67.65
20240508132001,69.87
20240508133001,72.46
20240508134001,65.07
20240508135001,58.71
20240508140001,56.09
20240508141001,49.5
20240508142001,49.21
20240508143001,42.53
20240508144001,35.9
20240508145001,33.25
20240508150001,28.01
20240508151001,27.14
20240508152001,28.58
20240508153001,20.57
20240508154001,24.72
20240508155001,26.23
20240508160001,19.78
20240508161001,18.87
20240508162001,11.23
20240508163001,15.92
20240508164001,8.44
20240508165001,15.27
20240510090001,820.94
20240510091001,936.15
20240510092001,928.04
20240510093001,970.21
20240510094001,900.38
20240510095001,998.5
20240510100001,851.56
20240510101001,706.76
20240510102001,906.94
20240510103001,924.03
20240510104001,1136.96
20240510105001,1085.16
20240510110001,1315.79
20240510111001,1335.39
20240510112001,1144.49
20240510113001,1223.14
20240510114001,1164.58
20240510115001,660.99
20240510120001,1039.09
20240510121001,951.43
20240510122001,1112.21
20240510123001,1084.91
20240510124001,1035.64
20240510125001,1083.05
20240510130001,473.6
20240510131001,381.03
20240510132001,550.1
20240510133001,574.37
20240510134001,472.6
20240510135001,615.3
20240510140001,228.41
20240510141001,172.08
20240510142001,177.05
20240510143001,153.54
20240510144001,151.49
20240510145001,159.23
20240510150001,88.49
20240510151001,95.7
20240510152001,89.87
20240510153001,81.61
20240510154001,81.02
20240510155001,68.35
20240510160001,81.84
20240510161001,62.5
20240510162001,37.11
20240510163001,24.83
20240510164001,16.94
20240510165001,10.27
20240524090001,65.67
20240524091001,92.16
20240524092001,168.73
20240524093001,186.34
20240524094001,214.95
20240524095001,408.16
20240524100001,240.86
20240524101001,140.96
20240524102001,149.73
20240524103001,154.96
20240524104001,163.44
20240524105001,150.01
20240524110001,182.97
20240524111001,184.96
20240524112001,213.82
20240524113001,216.34
20240524114001,165.98
20240524115001,99.39
20240524120001,127.88
20240524121001,162.62
20240524122001,170.68
20240524123001,235.06
20240524124001,244.36
20240524125001,387.03
20240524130001,558.21
20240524131001,442.79
20240524132001,305.1
20240524133001,241.54
20240524134001,183.27
20240524135001,112.77
20240524140001,73.7
20240524141001,60.52
20240524142001,36.56
20240524143001,22.49
20240524144001,12.81
20240524145001,10.85
20240524150001,36.99
20240524151001,35.7
20240524152001,35.45
20240524153001,32.48
20240524154001,31.68
20240524155001,29.69
20240524160001,5.8
20240524161001,19.74
20240524162001,18.98
20240524163001,31.44
20240524164001,30.73
20240524165001,22.86
20240623090001,349.53
20240623091001,337.79
20240623092001,326.2
20240623093001,558.9
20240623094001,768.03
20240623095001,828.15
20240623100001,1015.11
20240623101001,1067.63
20240623102001,1150.3
20240623103001,1160.21
20240623104001,1077.8
20240623105001,843.94
20240623110001,1111.21
20240623111001,1124.03
20240623112001,1050.78
20240623113001,1160.25
20240623114001,1261.92
20240623115001,1190.57
20240623120001,1085.89
20240623121001,1149.74
20240623122001,1068.22
20240623123001,953.02
20240623124001,831.68
20240623125001,897.28
20240623130001,852.35
20240623131001,863.97
20240623132001,951.0
20240623133001,861.41
20240623134001,866.79
20240623135001,687.04
20240623140001,603.59
20240623141001,588.52
20240623142001,375.49
20240623143001,480.7
20240623144001,576.0
20240623145001,577.99
20240623150001,447.16
20240623151001,411.9
20240623152001,303.73
20240623153001,240.14
20240623154001,159.05
20240623155001,148.96
20240623160001,52.8
20240623161001,32.48
20240623162001,6.91
20240623163001,0.0
20240623164001,0.0
20240623165001,0.0
20240627090001,859.64
20240627091001,873.41
20240627092001,947.85
20240627093001,963.32
20240627094001,1075.56
20240627095001,1045.32
20240627100001,967.87
20240627101001,1091.77
20240627102001,1045.67
20240627103001,1232.03
20240627104001,1186.06
20240627105001,1244.43
20240627110001,1294.45
20240627111001,1199.46
20240627112001,1201.7
20240627113001,1377.57
20240627114001,1360.1
20240627115001,1431.8
20240627120001,1390.9
20240627121001,1355.05
20240627122001,1241.19
20240627123001,1219.94
20240627124001,1087.31
20240627125001,1122.02
20240627130001,1054.83
20240627131001,1066.69
20240627132001,1149.79
20240627133001,1015.67
20240627134001,772.78
20240627135001,533.17
20240627140001,351.15
20240627141001,458.37
20240627142001,370.9
20240627143001,414.92
20240627144001,317.57
20240627145001,210.79
20240627150001,173.31
20240627151001,168.74
20240627152001,211.83
20240627153001,138.37
20240627154001,89.56
20240627155001,43.31
20240627160001,19.25
20240627161001,20.8
20240627162001,4.68
20240627163001,10.92
20240627164001,0.0
20240627165001,0.0
20240713090001,808.59
20240713091001,820.33
20240713092001,859.03
20240713093001,931.75
20240713094001,1055.51
20240713095001,955.34
20240713100001,1216.19
20240713101001,1155.57
20240713102001,933.92
20240713103001,1128.17
20240713104001,1260.84
20240713105001,1255.82
20240713110001,1318.57
20240713111001,1321.08
20240713112001,1310.36
20240713113001,1258.4
20240713114001,1238.93
20240713115001,1338.75
20240713120001,1258.33
20240713121001,1180.54
20240713122001,1165.76
20240713123001,1086.23
20240713124001,1116.58
20240713125001,1021.05
20240713130001,1080.99
20240713131001,1122.73
20240713132001,1087.78
20240713133001,743.79
20240713134001,578.95
20240713135001,595.78
20240713140001,537.19
20240713141001,384.51
20240713142001,487.75
20240713143001,380.55
20240713144001,280.27
20240713145001,263.52
20240713150001,268.22
20240713151001,256.21
20240713152001,244.3
20240713153001,232.4
20240713154001,170.42
20240713155001,234.65
20240713160001,114.68
20240713161001,70.71
20240713162001,61.37
20240713163001,50.16
20240713164001,30.4
20240713165001,12.47
20240715090001,906.09
20240715091001,983.11
20240715092001,1014.09
20240715093001,1093.25
20240715094001,1128.08
20240715095001,1057.47
20240715100001,955.71
20240715101001,942.72
20240715102001,897.04
20240715103001,933.21
20240715104001,780.75
20240715105001,727.3
20240715110001,1057.84
20240715111001,1298.12
20240715112001,1277.48
20240715113001,1299.96
20240715114001,1307.2
20240715115001,1343.19
20240715120001,1363.88
20240715121001,1332.59
20240715122001,1382.76
20240715123001,1274.87
20240715124001,1085.6
20240715125001,987.32
20240715130001,1064.34
